"method","tau","n","model","beta_ci_same","infin","na","skip_beta","skip_int","nsims_beta","nsims_int","bias","bias_se","empSE","empSE_se","cov","cov_se","cov_be","cov_be_se","intwidth_empSE","intwidth_empSE_se","empSE_rel","empSE_rel_se"
"bayes_unadj","0.5","n = 100",6,0,0,0,0,0,1000,1000,0.0758432159864659,0.018695181584614,0.591193550778163,0.0132261043802748,0.641,0.0151696736945789,0.653,0.0150529399121899,0.175900380077006,0.0039352201734377,-14.0161557624721,5.43872214574998
"bayes_unadj","0.5","n = 100",7,NA,0,0.001,0.001,0.001,999,999,0.0956189275758635,0.0208843388252865,0.660090488161435,0.0147748542774011,0.620620620620621,0.0153520797364178,0.616616616616617,0.0153830166719933,0.176999266085964,0.00396178767991501,-12.6167117392959,5.52858536682072
"bayes_unadj","0.5","n = 250",1,0,0,0,0,0,1000,1000,0.0232954102679314,0.0247998060562973,0.784238726683374,0.0175448856715628,0.634,0.0152329905140127,0.634,0.0152329905140127,0.176515170788074,0.00394897419038511,-21.4076492533619,4.97309338764073
"bayes_unadj","0.5","n = 250",2,0,0,0,0,0,1000,1000,0.0617821985104813,0.0257394514862901,0.81395292420083,0.0182096477912183,0.656,0.0150221170279026,0.67,0.0148694317309035,0.173917480001695,0.00389085899369005,-19.6713284220781,5.08171677167184
"bayes_unadj","0.5","n = 250",3,NA,0,0.006,0.006,0.006,994,994,0.0731135392343682,0.0280578729049756,0.884602038523568,0.0198498995682627,0.601609657947686,0.0155281103382159,0.609657947686117,0.0154729313361778,0.177225349414828,0.00397682260907527,-15.3558954226539,5.35485687336182
"bayes_unadj","0.5","n = 250",4,0,0,0,0,0,1000,1000,0.00636347644647332,0.012531650145448,0.396285572999962,0.00886564873042945,0.651,0.0150731217735411,0.651,0.0150731217735411,0.102995211259661,0.00230419532316563,-17.5460670750928,5.21711556623419
"bayes_unadj","0.5","n = 250",5,NA,0,0.011,0.011,0.011,989,989,-0.0165119292320622,0.0134081368841866,0.421664054933937,0.00948578136949953,0.618806875631951,0.0154437210549409,0.626895854398382,0.0153785217225383,0.107844602743165,0.00242607903503291,-11.6721051204499,5.58909425047209
"bayes_unadj","0.5","n = 250",6,0,0,0,0,0,1000,1000,0.0289348094888228,0.0127004573826615,0.401623726551109,0.00898507319974661,0.621,0.0153414145371279,0.625,0.0153093108923949,0.0893287338792792,0.00199845068825601,-15.3004568858386,5.35139131930446
"bayes_unadj","0.5","n = 250",7,NA,0,0.013,0.013,0.013,987,987,0.0347026197867708,0.0135020648468716,0.424188378332608,0.00955224186785766,0.587639311043566,0.0156687904473474,0.591691995947315,0.0156452755906437,0.0913318244849152,0.00205668925004957,-15.8194194271055,5.32382880282692
"bayes_unadj","0.5","n = 500",1,0,0,0,0,0,1000,1000,-0.0153038446264259,0.0184835572496533,0.584501401710221,0.0130763885012966,0.572,0.0156465970741245,0.569,0.0156601085564564,0.178230960360266,0.00398735960908011,-25.8092940013583,4.69440097591139
"bayes_unadj","0.5","n = 500",2,0,0,0,0,0,1000,1000,0.0384149875407579,0.0189787256285281,0.600160000735595,0.0134267006196983,0.578,0.015617810345884,0.583,0.0155920171882922,0.171964997338967,0.00384717830829705,-26.5647818757863,4.64228018184078
"bayes_unadj","0.5","n = 500",3,NA,0,0.02,0.02,0.02,980,980,0.0601403550052292,0.0200883699186828,0.628865449734714,0.0142118753999995,0.574489795918367,0.0157936718890452,0.577551020408163,0.0157786292837862,0.17444166056889,0.00394224733704147,-25.1714035482411,4.73387473366267
"bayes_unadj","0.5","n = 500",4,0,0,0,0,0,1000,1000,-0.00573967506073596,0.00865330539501989,0.273641543372859,0.00612187262642685,0.646,0.0151223014121528,0.647,0.0151126106282138,0.0719576701804587,0.00160982753535695,-26.0291919457448,4.68049717124122
"bayes_unadj","0.5","n = 500",5,NA,0,0.025,0.025,0.025,975,975,-0.0247923404728528,0.00958834392273532,0.299395943027188,0.00678346259931561,0.602051282051282,0.0156757377720849,0.606153846153846,0.0156477691027858,0.0718202202424497,0.00162724241672515,-23.6289392708449,4.83095741716113
"bayes_unadj","0.5","n = 500",6,0,0,0,0,0,1000,1000,0.0205696588658264,0.00950305847866092,0.300513095303431,0.00672303945280024,0.601,0.0154854447788883,0.602,0.0154788888490098,0.0670875676234837,0.00150087424133605,-26.6479443296084,4.64089959860014
"bayes_unadj","0.5","n = 500",7,NA,0,0.026,0.026,0.026,974,974,0.00183875968037753,0.00995095782947923,0.310559174907534,0.00704000465403997,0.57700205338809,0.0158299057998606,0.578028747433265,0.0158247432700383,0.0679814595172942,0.00154105829117004,-28.2568485968293,4.53970492281349
"bayes_unadj","0.5","n = 750",1,0,0,0,0,0,1000,1000,0.0106458327782729,0.0150232774752226,0.475077747424071,0.0106283768960368,0.552,0.0157256478403912,0.55,0.0157321327225523,0.191401881470322,0.00428201772427212,-35.1863242013941,4.10078579097923
"bayes_unadj","0.5","n = 750",2,0,0,0,0,0,1000,1000,0.00431560565643673,0.015844649346477,0.501051806615658,0.0112094651328675,0.561,0.0156932788161047,0.56,0.0156971334962789,0.194692793823384,0.00435564158270332,-36.5405600988062,4.00889347798869
"bayes_unadj","0.5","n = 750",3,NA,0,0.039,0.039,0.039,961,961,0.000146329373899149,0.0154256891952728,0.478196365053456,0.0109132890023647,0.572320499479709,0.0159594225755136,0.572320499479709,0.0159594225755136,0.191477840975997,0.00436986386520585,-37.5700382361156,3.94898654224045
"bayes_unadj","0.5","n = 750",4,0,0,0,0,0,1000,1000,-0.0296230080296584,0.00778288253160693,0.246116355614153,0.0055060827452549,0.618,0.015364764885933,0.612,0.0154096073927923,0.064094535374847,0.00143391451743194,-29.7930496449948,4.44248652103198
"bayes_unadj","0.5","n = 750",5,NA,0,0.027,0.027,0.027,973,973,-0.0184715766248497,0.00796516709064121,0.248457042240151,0.00563512015268053,0.632065775950668,0.015460011434954,0.63103802672148,0.0154689967943024,0.0629635890885737,0.00142804320038219,-28.3254044507924,4.5208686255116
"bayes_unadj","0.5","n = 750",6,0,0,0,0,0,1000,1000,0.0105651372116206,0.00743609394639315,0.235149937655924,0.00526074348469912,0.632,0.0152504426165276,0.634,0.0152329905140127,0.0679390261025512,0.00151992295846903,-31.8481270944194,4.31078780369056
"bayes_unadj","0.5","n = 750",7,NA,0,0.051,0.051,0.051,949,949,0.0163133511140258,0.00817396982509206,0.251806036035156,0.00578291714341695,0.604847207586934,0.0158698295202007,0.598524762908325,0.0159124604432871,0.0663466898195259,0.00152370219557698,-35.5920879978293,4.07526643705642
"bayes_unadj","0.9","n = 100",1,0,0,0,0,0,1000,1000,0.213677396266514,0.048393334946581,1.53033162002619,0.0342363777755354,0.747,0.0137473997541353,0.754,0.0136192510807313,0.514952777736055,0.0115204558308945,-21.5112528659586,4.9638749065237
"bayes_unadj","0.9","n = 100",2,0,0,0,0,0,1000,1000,0.199996925940257,0.0503277671039147,1.59150373598866,0.0356049123101511,0.729,0.014055568291606,0.731,0.0140228028582021,0.544580914418621,0.0121832926088683,-20.3441392907581,5.03963696779149
"bayes_unadj","0.9","n = 100",3,NA,0,0.004,0.004,0.004,996,996,0.370650847404065,0.0819397501617201,2.58597489661807,0.0579692613310343,0.578313253012048,0.0156475691429373,0.590361445783133,0.0155822345396602,0.81346739092537,0.0182353292874181,-17.9708369875153,5.17899331777169
"bayes_unadj","0.9","n = 100",4,0,0,0,0,0,1000,1000,-0.0377828064154255,0.0250000489405863,0.790570962679323,0.0176865496226203,0.718,0.0142294061717276,0.725,0.0141200212464429,0.370324612939977,0.00828485354564852,-20.9329609997509,4.99654548282366
"bayes_unadj","0.9","n = 100",5,NA,0,0.004,0.004,0.004,996,996,-0.0740188351391776,0.0363725881134285,1.14789951886254,0.0257322247318547,0.63855421686747,0.0152226688717372,0.630522088353414,0.0152937759491564,0.516230138075318,0.0115722236206471,-20.8765704392102,5.00638862263991
"bayes_unadj","0.9","n = 100",6,0,0,0,0,0,1000,1000,0.132244053870415,0.02526777782584,0.799037293407517,0.0178759572604093,0.698,0.0145188153786733,0.711,0.0143345387090063,0.307630997762296,0.00688228023065655,-25.1819981516052,4.73004931246274
"bayes_unadj","0.9","n = 100",7,NA,0,0.001,0.001,0.001,999,999,0.184740062287234,0.0380874859259945,1.20382969209879,0.0269454091439935,0.5995995995996,0.0155022656408539,0.598598598598599,0.0155086696782665,0.433825570288703,0.00971034986533304,-19.4845484330747,5.08822588268285
"bayes_unadj","0.9","n = 250",1,0,0,0,0,0,1000,1000,0.0545953272411576,0.0326911035418048,1.03378346416501,0.0231276677251491,0.729,0.014055568291606,0.726,0.0141040419738457,0.283138559306867,0.00633433861811263,-20.4459850383323,5.03225461508854
"bayes_unadj","0.9","n = 250",2,0,0,0,0,0,1000,1000,0.0988680919926714,0.0340947459023595,1.07817053296149,0.0241206893916812,0.698,0.0145188153786733,0.708,0.0143783170086071,0.286206445445596,0.00640297296340314,-18.2397375277438,5.17280739229812
"bayes_unadj","0.9","n = 250",3,NA,0,0.006,0.006,0.006,994,994,0.16769542590036,0.0497682857444954,1.56908284432342,0.0352092076636946,0.604627766599598,0.0155079336629788,0.611670020120724,0.0154584471450093,0.399720397472537,0.00896946807680743,-14.5207367347766,5.40245210266297
"bayes_unadj","0.9","n = 250",4,0,0,0,0,0,1000,1000,-0.0265829232287169,0.0157767079093905,0.498903309728673,0.0111613992430239,0.735,0.0139561814261638,0.737,0.0139223202089307,0.189986736610333,0.0042503582895459,-15.4675933431736,5.3425565069834
"bayes_unadj","0.9","n = 250",5,NA,0,0.011,0.011,0.011,989,989,-0.0575995630749588,0.0234150673377177,0.736365710273858,0.0165653298020587,0.619817997977755,0.0154358205966844,0.643073811931244,0.0152342638511154,0.258911489832028,0.00582448932476069,-15.8451653237252,5.3216401428011
"bayes_unadj","0.9","n = 250",6,0,0,0,0,0,1000,1000,0.0403642626422097,0.0164089673186092,0.518897107780708,0.0116086978640022,0.693,0.0145859864253331,0.687,0.0146639353517397,0.158286152298864,0.00354115698573039,-16.652098733281,5.27340261245313
"bayes_unadj","0.9","n = 250",7,NA,0,0.013,0.013,0.013,987,987,0.0793745739280286,0.0256955115091236,0.807264479995993,0.0181786818266051,0.579533941236069,0.0157125377370833,0.588652482269504,0.01566301464432,0.224481722451607,0.00505507415408181,-14.5328349101053,5.39792793250036
"bayes_unadj","0.9","n = 500",1,0,0,0,0,0,1000,1000,0.0860218604205153,0.0234559914853637,0.741743578712655,0.0165941898089706,0.69,0.0146253205093085,0.698,0.0145188153786733,0.170839768060246,0.00382200482683312,-22.972963269345,4.87235005411657
"bayes_unadj","0.9","n = 500",2,0,0,0,0,0,1000,1000,0.0613734170091376,0.02585884881106,0.817728599128867,0.018294116694234,0.659,0.0149906304070242,0.666,0.0149145566477854,0.172988350047341,0.00387007262052522,-21.5271194633596,4.9626243428758
"bayes_unadj","0.9","n = 500",3,NA,0,0.02,0.02,0.02,980,980,0.0125390638682254,0.0359195533523618,1.12445988224236,0.0254119283313591,0.622448979591837,0.0154855511126392,0.624489795918367,0.0154689382876507,0.249283504414079,0.00563361543475256,-16.3654747254395,5.29172417164813
"bayes_unadj","0.9","n = 500",4,0,0,0,0,0,1000,1000,-0.0107290124727347,0.0118207874915862,0.373806122102408,0.0083627414108368,0.693,0.0145859864253331,0.703,0.0144496020706454,0.112718507251216,0.00252172362254465,-14.1125052139933,5.42532840669349
"bayes_unadj","0.9","n = 500",5,NA,0,0.025,0.025,0.025,975,975,-0.0464772897737721,0.0169191812417884,0.528301264947542,0.0119698077258761,0.593846153846154,0.0157282336174933,0.596923076923077,0.0157090833485293,0.147782175918591,0.00334832480712075,-13.0394599585653,5.50155650296771
"bayes_unadj","0.9","n = 500",6,0,0,0,0,0,1000,1000,0.0360836373398632,0.0116138779241133,0.367263067073463,0.00821636104409429,0.702,0.0144636095080032,0.7,0.0144913767461894,0.0954975628672786,0.00213645891921853,-18.8410105288351,5.13147875475701
"bayes_unadj","0.9","n = 500",7,NA,0,0.026,0.026,0.026,974,974,0.0658363609386224,0.0177575084993281,0.554193604521934,0.0125629054631384,0.564681724845996,0.0158864125971319,0.57700205338809,0.0158299057998606,0.132556049649085,0.00300488693250992,-12.3090996363723,5.54554957872204
"bayes_unadj","0.9","n = 750",1,0,0,0,0,0,1000,1000,0.0501189169872799,0.0194834075213277,0.616119443486511,0.0137837431743689,0.677,0.0147875285291356,0.67,0.0148694317309035,0.162041234539338,0.00362516519184776,-31.508036202854,4.33397682974274
"bayes_unadj","0.9","n = 750",2,0,0,0,0,0,1000,1000,0.054963099163067,0.0208376445640242,0.658944178953427,0.0147418125250875,0.673,0.0148347901906296,0.667,0.0149033888763596,0.163529042767325,0.00365845024188812,-30.3761615049133,4.39969618352809
"bayes_unadj","0.9","n = 750",3,NA,0,0.039,0.039,0.039,961,961,0.0245270889011566,0.0295215465096684,0.915167941799719,0.0208857552345534,0.626430801248699,0.0156048783860665,0.628511966701353,0.0155871780338137,0.192902655109593,0.00440238065025681,-18.4059434878201,5.16260209448844
"bayes_unadj","0.9","n = 750",4,0,0,0,0,0,1000,1000,-0.000298869579745072,0.00948041618293183,0.299797083043841,0.00670702092067919,0.712,0.0143197765345692,0.712,0.0143197765345692,0.0815030553964285,0.00182337563825857,-10.9376627385364,5.63466863683609
"bayes_unadj","0.9","n = 750",5,NA,0,0.027,0.027,0.027,973,973,-0.0367864231519205,0.0142315299061599,0.443923371198495,0.0100683865215967,0.602261048304214,0.0156904366628805,0.608427543679342,0.0156478286149045,0.118877849142025,0.00269620437145847,-12.4590495725452,5.53025524819436
"bayes_unadj","0.9","n = 750",6,0,0,0,0,0,1000,1000,0.018936751464309,0.00948801083745583,0.30003724710722,0.00671239383952525,0.704,0.0144355117678592,0.692,0.0145991780590552,0.0770808588648417,0.0017244428389412,-16.9205929745333,5.25487049573691
"bayes_unadj","0.9","n = 750",7,NA,0,0.051,0.051,0.051,949,949,0.00867054617701631,0.0149548333731016,0.460696257978241,0.0105802399740666,0.589041095890411,0.0159712493017888,0.586933614330875,0.0159834789144284,0.0997749669194388,0.00229140800501591,-12.7456585530003,5.52121032477547
"riid_dith","0.1","n = 100",1,0,0,0,0,0,1000,1000,0.132113468143623,0.0548175283413962,1.73348245259644,0.038781241488912,0.88,0.0102761860629321,0.872,0.0105648473723003,1.66177174689882,0.0371769390104911,-3.87190338485606,6.08249249391977
"riid_dith","0.1","n = 100",2,0,0,0,0,0,1000,1000,-0.00585166952460337,0.056384065649592,1.78302071193172,0.0398895049128331,0.868,0.0107040179372047,0.869,0.0106695360723885,1.82657635481365,0.0408639260281314,-3.45353886491303,6.10804233453136
"riid_dith","0.1","n = 100",3,0,0,0,0,0,1000,1000,-0.13456987011419,0.0857565714206267,2.71186090016082,0.0606693954680363,0.882,0.0102017645532525,0.88,0.0102761860629321,3.39742833249114,0.0760068199169039,-1.6386646459425,6.22213777215552
"riid_dith","0.1","n = 100",4,0,0,0,0,0,1000,1000,0.00727156412298165,0.0267882608158664,0.847119187327783,0.0189516390687675,0.884,0.0101264011376204,0.884,0.0101264011376204,1.14085333415875,0.0255230207777252,3.23721339695553,6.53255909381819
"riid_dith","0.1","n = 100",5,0,0,0,0,0,1000,1000,0.0905483731338798,0.0429145664616835,1.35707774817593,0.0303603649361496,0.881,0.0102390917565964,0.879,0.0103130499853341,1.70124846152107,0.0380601068791135,1.57298527534662,6.42433338792138
"riid_dith","0.1","n = 100",6,0,0,0,0,0,1000,1000,0.0316494056116788,0.027034836894522,0.85491660757843,0.0191260819293098,0.887,0.0100115433375679,0.884,0.0101264011376204,1.02820810685895,0.0230029365646178,-0.957607325393317,6.26456207224721
"riid_dith","0.1","n = 100",7,0,0,0,0,0,1000,1000,0.0729571443556161,0.0409796017578285,1.29588879161378,0.0289914536458524,0.88,0.0102761860629321,0.884,0.0101264011376204,1.76482876522762,0.0394825170732803,-2.23236808317406,6.18587171349405
"riid_dith","0.1","n = 250",1,0,0,0,0,0,1000,1000,0.0161852306614166,0.0344303189128854,1.0887822833069,0.0243580940750393,0.861,0.0109397897603199,0.863,0.0108734079294396,0.856805633612556,0.0191683429713518,-14.056347897527,5.42716557991162
"riid_dith","0.1","n = 250",2,0,0,0,0,0,1000,1000,0.00527087502596629,0.0360708103309829,1.14065917693838,0.0255186771179213,0.887,0.0100115433375679,0.887,0.0100115433375679,0.898769024372751,0.0201071424315524,-6.86533727215721,5.88477769771898
"riid_dith","0.1","n = 250",3,0,0,0,0,0,1000,1000,-0.0434234329660924,0.0524688574236421,1.65921095685343,0.0371196493523212,0.878,0.0103496859855746,0.879,0.0103130499853341,1.49135070842428,0.0333643019468893,-3.47042374223108,6.10346149341932
"riid_dith","0.1","n = 250",4,0,0,0,0,0,1000,1000,0.025156620893229,0.017183034213889,0.543375252284901,0.0121563196941486,0.869,0.0106695360723885,0.87,0.0106348483769163,0.542230669345788,0.0121307132351393,3.87222875178503,6.56578957684093
"riid_dith","0.1","n = 250",5,0,0,0,0,0,1000,1000,0.0354828288051385,0.0246627598651418,0.779904945596353,0.0174479308909452,0.868,0.0107040179372047,0.864,0.0108399261990108,0.861679661521282,0.019277384082826,0.0165069785296401,6.32816777227252
"riid_dith","0.1","n = 250",6,0,0,0,0,0,1000,1000,0.014708905892951,0.0178071979982973,0.563113044202107,0.0125978909795416,0.895,0.00969407035254026,0.895,0.00969407035254026,0.487645947480595,0.0109095510150727,-5.98299347679168,5.94912142583834
"riid_dith","0.1","n = 250",7,0,0,0,0,0,1000,1000,0.0407704787978642,0.026628518336542,0.842067686590307,0.018838627558505,0.87,0.0106348483769163,0.87,0.0106348483769163,0.778902136403279,0.01742549617554,-2.99027247032978,6.12716790714018
"riid_dith","0.1","n = 500",1,0,0,0,0,0,1000,1000,-0.0265023357642348,0.0243271497683766,0.769292022481075,0.0172104999705339,0.884,0.0101264011376204,0.885,0.0100883596287999,0.515779908944522,0.0115389603015285,-17.1178306579941,5.24367318576693
"riid_dith","0.1","n = 500",2,0,0,0,0,0,1000,1000,0.016308106618195,0.0252124460776277,0.797287549894819,0.017836812228622,0.897,0.00961202372032029,0.899,0.00952885092757778,0.556368943564458,0.0124470128468772,-18.4367653536628,5.15678989405567
"riid_dith","0.1","n = 500",3,0,0,0,0,0,1000,1000,-0.00136390368463824,0.0392245420011527,1.24038892900582,0.0277498180174231,0.867,0.0107382959542006,0.867,0.0107382959542006,0.872341212454908,0.0195159028983952,-12.1787677065052,5.55571731016493
"riid_dith","0.1","n = 500",4,0,0,0,0,0,1000,1000,0.0148384057562515,0.0121934522239454,0.385590815681128,0.0086263870259768,0.882,0.0102017645532525,0.88,0.0102761860629321,0.327540367745751,0.00732769003798631,7.57949388619239,6.80689384247042
"riid_dith","0.1","n = 500",5,0,0,0,0,0,1000,1000,0.0290624996039975,0.017627285022311,0.557423696354746,0.0124706096376091,0.875,0.0104582503316759,0.877,0.0103860964755773,0.489980787508335,0.0109617857491585,1.9829786011244,6.4354255889501
"riid_dith","0.1","n = 500",6,0,0,0,0,0,1000,1000,0.0121197955739915,0.0127035923464532,0.40172286281075,0.00898729106311158,0.884,0.0101264011376204,0.886,0.0100500746265886,0.289109534348663,0.00646792048660706,-8.20075318124519,5.80602032643516
"riid_dith","0.1","n = 500",7,0,0,0,0,0,1000,1000,0.00293847196209757,0.0182861313444443,0.57825824641441,0.0129367174519492,0.89,0.00989444288477123,0.89,0.00989444288477123,0.453996260631316,0.0101567446455744,-6.47736035080237,5.91142163256793
"riid_dith","0.1","n = 750",1,0,0,0,0,0,1000,1000,-0.0417730249555315,0.0197818728719305,0.625557746591966,0.0139948956503746,0.894,0.00973468027209934,0.894,0.00973468027209934,0.376261568682454,0.00841767433885188,-29.9024608699189,4.43484735380627
"riid_dith","0.1","n = 750",2,0,0,0,0,0,1000,1000,0.0295836607496786,0.0204422389339503,0.646440355046554,0.0144620786208066,0.895,0.00969407035254026,0.9,0.00948683298050514,0.406974641721706,0.00910478317033603,-24.2168770002266,4.7844370145268
"riid_dith","0.1","n = 750",3,0,0,0,0,0,1000,1000,0.00523205822580135,0.0309654001699144,0.979211931954944,0.0219068005823128,0.899,0.00952885092757778,0.899,0.00952885092757778,0.650847573472954,0.0145606763319242,-19.1647291115646,5.11481752726976
"riid_dith","0.1","n = 750",4,0,0,0,0,0,1000,1000,-0.0146554713163818,0.00994439893349597,0.314469505911966,0.00703527043576594,0.884,0.0101264011376204,0.886,0.0100500746265886,0.239545574704931,0.00535908209876459,10.7798464178726,7.00952292128557
"riid_dith","0.1","n = 750",5,0,0,0,0,0,1000,1000,0.00966752327090594,0.0144187730964318,0.455961640498831,0.010200713865537,0.882,0.0102017645532525,0.88,0.0102761860629321,0.372103716653088,0.00832465541997879,5.7176240066618,6.68928896563094
"riid_dith","0.1","n = 750",6,0,0,0,0,0,1000,1000,-0.0030465404505766,0.0102382027816899,0.323760399368116,0.00724312508248073,0.885,0.0100883596287999,0.887,0.0100115433375679,0.221719677647474,0.00496028347377346,-9.91310960737427,5.69728501858315
"riid_dith","0.1","n = 750",7,0,0,0,0,0,1000,1000,0.000521956461502242,0.0149175179322422,0.471733337022907,0.0105535561863081,0.893,0.00977501918156686,0.893,0.00977501918156686,0.342397587620923,0.00766007380741522,-7.86278067144429,5.8253666775155
"riid_dith","0.5","n = 100",1,0,0,0,0,0,1000,1000,-0.0108973081733565,0.0371966419106014,1.17626109747178,0.0263151586026959,0.895,0.00969407035254026,0.895,0.00969407035254026,0.965797474459997,0.0216066941031413,-8.3037346873816,5.79985425107024
"riid_dith","0.5","n = 100",2,0,0,0,0,0,1000,1000,-0.056264953510603,0.0420162913825128,1.32867179602045,0.0297248707097073,0.876,0.0104222838188182,0.874,0.010493998284734,0.985873525385272,0.0220558328745841,-5.49539412574965,5.97644519110217
"riid_dith","0.5","n = 100",3,0,0,0,0,0,1000,1000,-0.0316570573102218,0.043795654809122,1.38494020815332,0.0309837002270492,0.875,0.0104582503316759,0.879,0.0103130499853341,1.09588507282414,0.0245169967481528,-7.65187900687725,5.84177346182697
"riid_dith","0.5","n = 100",4,0,0,0,0,0,1000,1000,-0.00309142758437612,0.0206307245706899,0.652400794229794,0.0145954247824588,0.88,0.0102761860629321,0.881,0.0102390917565964,0.592864978287585,0.0132634973367348,-0.168959202070063,6.31700878214862
"riid_dith","0.5","n = 100",5,0,0,0,0,0,1000,1000,0.0150841649914448,0.0223087563429752,0.705464818095301,0.0157825661468374,0.859,0.0110054077616415,0.854,0.0111661989951818,0.652183691055736,0.0145905677787963,2.56692774722236,6.49014792718811
"riid_dith","0.5","n = 100",6,0,0,0,0,0,1000,1000,0.011959298217825,0.0195602441597625,0.61854923133856,0.0138381020686952,0.898,0.00957057991973318,0.896,0.00965318600255895,0.532343054777076,0.0119095088221589,-5.87477539122416,5.93922546350153
"riid_dith","0.5","n = 100",7,0,0,0,0,0,1000,1000,0.0268496543498484,0.0218930612893065,0.692319386278712,0.0154884782747671,0.875,0.0104582503316759,0.874,0.010493998284734,0.581668648230322,0.0130130145129312,-3.87542785746838,6.0784277221046
"riid_dith","0.5","n = 250",1,0,0,0,0,0,1000,1000,-0.0241233948140871,0.0247945427013116,0.784072284784485,0.0175411620552867,0.893,0.00977501918156686,0.892,0.00981509042240569,0.502053842848325,0.0112318825557041,-21.4410056065497,4.96613953925973
"riid_dith","0.5","n = 250",2,0,0,0,0,0,1000,1000,0.0141569560854696,0.0260091603077542,0.822481866009492,0.0184004561558667,0.879,0.0103130499853341,0.878,0.0103496859855746,0.528399069658569,0.0118212745056935,-17.9790731932405,5.18523379027503
"riid_dith","0.5","n = 250",3,0,0,0,0,0,1000,1000,0.0268866477629635,0.0279605425300608,0.88418999008999,0.0197809821936175,0.89,0.00989444288477123,0.89,0.00989444288477123,0.539178555951916,0.0120624317556227,-15.4347316590753,5.32702043850374
"riid_dith","0.5","n = 250",4,0,0,0,0,0,1000,1000,0.0100493330744516,0.0129213424942385,0.408608727089148,0.00914134071330588,0.885,0.0100883596287999,0.882,0.0102017645532525,0.283991356238063,0.00635341727892063,-12.3382516603624,5.53750355940416
"riid_dith","0.5","n = 250",5,0,0,0,0,0,1000,1000,-0.00857661524758685,0.0138707933739702,0.438633000153176,0.00981303980231661,0.886,0.0100500746265886,0.885,0.0100883596287999,0.327886149754593,0.00733542582762024,-4.41993468162068,6.04722060148114
"riid_dith","0.5","n = 250",6,0,0,0,0,0,1000,1000,0.00118116419820646,0.0131618627747588,0.416214646188216,0.00931149933526613,0.887,0.0100115433375679,0.886,0.0100500746265886,0.276287495750575,0.00618106752509726,-9.03442654032228,5.75553557804286
"riid_dith","0.5","n = 250",7,0,0,0,0,0,1000,1000,0.00559310363757023,0.0140057149581916,0.442899595269755,0.00990849150723788,0.882,0.0102017645532525,0.885,0.0100883596287999,0.294046077573768,0.0065783601825189,-8.22910823532206,5.80630222389899
"riid_dith","0.5","n = 500",1,0,0,0,0,0,1000,1000,-0.0466286776380148,0.0186954736145546,0.591202785575734,0.0132263109799517,0.894,0.00973468027209934,0.899,0.00952885092757778,0.297640499316722,0.00665877411311145,-24.0983296910784,4.80079611773368
"riid_dith","0.5","n = 500",2,0,0,0,0,0,1000,1000,0.016314484887058,0.0190468279987785,0.602313586776068,0.0134748803634145,0.889,0.00993373041711924,0.883,0.010164201887015,0.317570332585959,0.00710464172237994,-26.0368133081419,4.67521748925885
"riid_dith","0.5","n = 500",3,0,0,0,0,0,1000,1000,0.0235496524909977,0.0200374389657355,0.633639456083328,0.0141756985924282,0.894,0.00973468027209934,0.892,0.00981509042240569,0.354525260526579,0.00793139251095809,-24.0309746966673,4.80684449194109
"riid_dith","0.5","n = 500",4,0,0,0,0,0,1000,1000,0.00400587137879307,0.0087435335380931,0.276494807784448,0.006185705482659,0.886,0.0100500746265886,0.887,0.0100115433375679,0.180958056479717,0.00404836984487078,-24.4785602297244,4.77663038376605
"riid_dith","0.5","n = 500",5,0,0,0,0,0,1000,1000,-0.0135843104412613,0.00959841902859881,0.303528660670731,0.00679050328467213,0.877,0.0103860964755773,0.875,0.0104582503316759,0.195396483638582,0.00437138443871875,-21.5060089432738,4.96568006021538
"riid_dith","0.5","n = 500",6,0,0,0,0,0,1000,1000,0.0114976696536961,0.00957430814306144,0.302766207523714,0.00677344578312422,0.881,0.0102390917565964,0.881,0.0102390917565964,0.163311619334744,0.00365358607344405,-25.5438994325894,4.70481305330508
"riid_dith","0.5","n = 500",7,0,0,0,0,0,1000,1000,-0.0151004310046548,0.00995310070502971,0.314744680089216,0.00704142659627594,0.888,0.00997276290703835,0.891,0.00985489725973843,0.175132683407098,0.00391804536448515,-26.3100065771525,4.65589569640229
"riid_dith","0.5","n = 750",1,0,0,0,0,0,1000,1000,-0.00373585583129901,0.0144282422854742,0.456261082548517,0.0102074129436981,0.892,0.00981509042240569,0.893,0.00977501918156686,0.213683336570035,0.00478049550791051,-40.2188688386202,3.78258309818155
"riid_dith","0.5","n = 750",2,0,0,0,0,0,1000,1000,-0.0121489792817738,0.0154381984527189,0.488198700802789,0.0109219171397137,0.892,0.00981509042240569,0.89,0.00989444288477123,0.220676924689744,0.00493695514171769,-39.7545561176507,3.80454027887149
"riid_dith","0.5","n = 750",3,0,0,0,0,0,1000,1000,-0.0290952987894416,0.0150899769091779,0.477186968723498,0.0106755641176,0.914,0.00886588969026797,0.918,0.00867617427210864,0.243560175331433,0.00544889621608935,-37.8333194733257,3.93346805227588
"riid_dith","0.5","n = 750",4,0,0,0,0,0,1000,1000,-0.0120054481652087,0.0074995872049161,0.237157770785908,0.00530566246346739,0.888,0.00997276290703835,0.882,0.0102017645532525,0.134165536456183,0.00300153373978683,-34.8110664585868,4.12477825870537
