"method","tau","n","model","beta_ci_same","infin","na","skip_beta","skip_int","nsims_beta","nsims_int","bias","bias_se","empSE","empSE_se","cov","cov_se","cov_be","cov_be_se","intwidth_empSE","intwidth_empSE_se","empSE_rel","empSE_rel_se"
"xy_dith","0.9","n = 250",3,0,0,0,0,0,1000,1000,-0.0793397863704198,0.0526961306074652,1.66639796597302,0.0372804361753043,0.92,0.00857904423581089,0.922,0.00848033018225116,1.25774567724124,0.0281381209066574,NA,NA
"xy_dith","0.9","n = 250",4,0,0,0,0,0,1000,1000,-0.0271496554716745,0.0168824278125626,0.53386924321072,0.0119436525091135,0.909,0.00909499862561837,0.907,0.00918428004799505,0.441504493417351,0.00987728047204186,NA,NA
"xy_dith","0.9","n = 250",5,0,0,0,0,0,1000,1000,-0.0166129341212008,0.0252915083380542,0.799787718093912,0.0178927456628179,0.908,0.00913980306133562,0.909,0.00909499862561837,0.696627801042335,0.0155848655633331,NA,NA
"xy_dith","0.9","n = 500",1,0,0,0,0,0,1000,1000,-1.32102551870257e-05,0.0256994308575045,0.812687360797284,0.0181813347731667,0.89,0.00989444288477123,0.89,0.00989444288477123,0.411935429482342,0.00921576526180878,NA,NA
"xy_dith","0.9","n = 500",2,0,0,0,0,0,1000,1000,-0.00401973444196117,0.0253396911353408,0.801311391928549,0.0179268330934941,0.909,0.00909499862561837,0.908,0.00913980306133562,0.433680307165648,0.00970223880604342,NA,NA
"xy_dith","0.9","n = 500",3,0,0,0,0,0,1000,1000,0.0190146210511263,0.0363564815039245,1.14969289262185,0.0257207782173228,0.922,0.00848033018225116,0.921,0.00852988862764339,0.705914752764495,0.0157926320260934,NA,NA
"xy_dith","0.9","n = 500",4,0,0,0,0,0,1000,1000,-0.0130906184716954,0.0119270510283102,0.377166470185136,0.0084379186762818,0.908,0.00913980306133562,0.91,0.00904986187739901,0.261107578878235,0.00584146442088002,NA,NA
"xy_dith","0.9","n = 500",5,0,0,0,0,0,1000,1000,-0.00993250941280142,0.0182302863595605,0.576492272933106,0.0128972093254383,0.884,0.0101264011376204,0.886,0.0100500746265886,0.394892697573324,0.00883448750453789,NA,NA
"xy_nodith","0.1","n = 100",1,0,0,0,0,0,1000,1000,0.019,0.0573491754773155,1.81354016440991,0.040572282090585,0.907,0.00918428004799505,0.908,0.00913980306133562,1.39657424182254,0.0312439752985045,NA,NA
"xy_nodith","0.1","n = 100",2,0,0,0,0,0,1000,1000,0.0197757827723,0.0574252266574252,1.81594511388881,0.0406260853040933,0.917,0.00872416185085994,0.916,0.00877177291087725,1.42960529895536,0.0319829417653316,NA,NA
"xy_nodith","0.1","n = 100",3,0,0,0,0,0,1000,1000,0.0166031370294711,0.0850807777276321,2.69049042717842,0.0601912980565389,0.935,0.0077958322198467,0.934,0.00785136930732467,3.28488701521513,0.0734890603651852,NA,NA
"xy_nodith","0.1","n = 100",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.1","n = 100",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.1","n = 250",1,0,0,0,0,0,1000,1000,0.019,0.0365098886874771,1.15454405371643,0.0258293077554376,0.91,0.00904986187739901,0.908,0.00913980306133562,0.692370894314686,0.015489630605775,NA,NA
"xy_nodith","0.1","n = 250",2,0,0,0,0,0,1000,1000,-0.0402242172277,0.0375719396711249,1.18812905471192,0.0265806669815208,0.91,0.00904986187739901,0.91,0.00904986187739901,0.723524381102936,0.0161865923157405,NA,NA
"xy_nodith","0.1","n = 250",3,0,0,0,0,0,1000,1000,0.129603137029471,0.05635074450623,1.78196700485907,0.0398659315167588,0.908,0.00913980306133562,0.905,0.00927227048785787,1.2547665013835,0.0280714711761084,NA,NA
"xy_nodith","0.1","n = 250",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.1","n = 250",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.1","n = 500",1,0,0,0,0,0,1000,1000,0.031,0.0272356527511419,0.861266962550393,0.0192681512357162,0.87,0.0106348483769163,0.873,0.0105295299040366,0.390516828776092,0.00873659114320174,NA,NA
"xy_nodith","0.1","n = 500",2,0,0,0,0,0,1000,1000,0.00777578277229997,0.0278583396326322,0.880958050696562,0.0197086776704847,0.927,0.00822623850857729,0.927,0.00822623850857729,0.442224961547785,0.0098933986903195,NA,NA
"xy_nodith","0.1","n = 500",3,0,0,0,0,0,1000,1000,-0.00839686297052895,0.0401869380519341,1.27082256432202,0.0284306753049112,0.91,0.00904986187739901,0.91,0.00904986187739901,0.690858741448793,0.0154558009206966,NA,NA
"xy_nodith","0.1","n = 500",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.1","n = 500",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.5","n = 100",1,0,0,0,0,0,1000,1000,-0.045,0.0393131087618433,1.24318965589347,0.027812475511078,0.919,0.00862780389206894,0.918,0.00867617427210864,0.726764487901178,0.0162590795589798,NA,NA
"xy_nodith","0.5","n = 100",2,0,0,0,0,0,1000,1000,0.031,0.0427652647351547,1.35235641303166,0.030254739847124,0.91,0.00904986187739901,0.911,0.00900438781928011,0.764465175943966,0.0171025143945016,NA,NA
"xy_nodith","0.5","n = 100",3,0,0,0,0,0,1000,1000,0.036,0.0449747343152433,1.42222597597102,0.0318178525218542,0.92,0.00857904423581089,0.92,0.00857904423581089,0.886142720337347,0.0198246684179413,NA,NA
"xy_nodith","0.5","n = 100",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.5","n = 100",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.5","n = 250",1,0,0,0,0,0,1000,1000,-0.018,0.0268402011243656,0.848761684100076,0.0189883847905806,0.876,0.0104222838188182,0.878,0.0103496859855746,0.367023766756215,0.00821100744886312,NA,NA
"xy_nodith","0.5","n = 250",2,0,0,0,0,0,1000,1000,-0.031,0.0273456904609627,0.864746660465819,0.0193459985799247,0.889,0.00993373041711924,0.886,0.0100500746265886,0.385966269744214,0.00863478663490662,NA,NA
"xy_nodith","0.5","n = 250",3,0,0,0,0,0,1000,1000,0.037,0.0301917628260183,0.954747371058199,0.021359482642846,0.912,0.00895857131466843,0.917,0.00872416185085994,0.435259305489374,0.0097375639489148,NA,NA
"xy_nodith","0.5","n = 250",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.5","n = 250",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.5","n = 500",1,0,0,0,0,0,1000,1000,-0.013,0.0213139692522366,0.674006888158634,0.0150787934747876,0.898,0.00957057991973318,0.898,0.00957057991973318,0.228907046284869,0.00512107833984155,NA,NA
"xy_nodith","0.5","n = 500",2,0,0,0,0,0,1000,1000,-0.052,0.0220404578396589,0.696980474462364,0.015592755526712,0.887,0.0100115433375679,0.887,0.0100115433375679,0.260230873213843,0.00582185087703678,NA,NA
"xy_nodith","0.5","n = 500",3,0,0,0,0,0,1000,1000,-0.036,0.0237753920949638,0.751843912836481,0.016820153155867,0.855,0.0111344061359374,0.855,0.0111344061359374,0.259316876838326,0.00580140307030772,NA,NA
"xy_nodith","0.5","n = 500",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.5","n = 500",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.9","n = 100",1,0,0,0,0,0,1000,1000,-0.056,0.0546429304654303,1.72796118296964,0.0386577203708288,0.905,0.00927227048785787,0.906,0.00922843432007835,1.3757295600465,0.0307776408187377,NA,NA
"xy_nodith","0.9","n = 100",2,0,0,0,0,0,1000,1000,0.0202242172277,0.0584507955078072,1.84837644853409,0.0413516348582883,0.902,0.00940191469861325,0.903,0.00935900635751467,1.41550245867342,0.0316674348769668,NA,NA
"xy_nodith","0.9","n = 100",3,0,0,0,0,0,1000,1000,0.10539686297053,0.0873111633139729,2.76102141231089,0.0617692079816011,0.933,0.00790638982089803,0.932,0.00796090447122687,3.64623737231195,0.0815731430391613,NA,NA
"xy_nodith","0.9","n = 100",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.9","n = 100",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.9","n = 250",1,0,0,0,0,0,1000,1000,0.017,0.036675005876701,1.15976551770436,0.0259461216611902,0.917,0.00872416185085994,0.917,0.00872416185085994,0.645420486254063,0.0144392622502865,NA,NA
"xy_nodith","0.9","n = 250",2,0,0,0,0,0,1000,1000,-0.0447757827723,0.0389653987827958,1.23219410090387,0.0275664844006878,0.887,0.0100115433375679,0.89,0.00989444288477123,0.738199437060765,0.0165149007379639,NA,NA
"xy_nodith","0.9","n = 250",3,0,0,0,0,0,1000,1000,-0.0686031370294699,0.0537185413212392,1.69872943156987,0.0380037514722798,0.915,0.00881901355027874,0.916,0.00877177291087725,1.25230334865174,0.0280163658470805,NA,NA
"xy_nodith","0.9","n = 250",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.9","n = 250",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.9","n = 500",1,0,0,0,0,0,1000,1000,0.015,0.0279025725257288,0.882356817593401,0.0197399706995729,0.861,0.0109397897603199,0.861,0.0109397897603199,0.403644891287808,0.0090302904314673,NA,NA
"xy_nodith","0.9","n = 500",2,0,0,0,0,0,1000,1000,-0.0127757827723,0.0282562278872183,0.893540382083773,0.0199901679337926,0.925,0.00832916562447884,0.926,0.00827792244467173,0.420854931140758,0.00941531118006003,NA,NA
"xy_nodith","0.9","n = 500",3,0,0,0,0,0,1000,1000,0.0163968629705301,0.0383455523024689,1.21259283412916,0.0271279674378306,0.922,0.00848033018225116,0.922,0.00848033018225116,0.693943414976613,0.0155248108312484,NA,NA
"xy_nodith","0.9","n = 500",4,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
"xy_nodith","0.9","n = 500",5,NA,0,1,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
